date,state,city_or_county,address,n_killed,n_injured,congressional_district,gun_stolen,latitude,longitude,n_guns_involved,participant_age_group,participant_gender,participant_relationship,participant_type,state_house_district,state_senate_district
2014-01-01,Michigan,Detroit,12000 block of St. Patrick ,2,2,13,NA,42.3484,-83.0597,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+||3::Adult 18+,0::Male||1::Female||2::Male||3::Female,NA,0::Victim||1::Victim||2::Subject-Suspect||3::Subject-Suspect,6,1
2014-01-01,Louisiana,Shreveport,2600 block of Lillian Street,0,1,4,NA,32.4921,-93.7789,NA,0::Adult 18+,0::Male,NA,0::Victim||1::Subject-Suspect,2,39
2014-01-01,New York,Staten Island,Park Hill Ave.,0,1,11,NA,40.6155,-74.0816,NA,0::Adult 18+,0::Male,NA,0::Victim,61,23
2014-01-01,New York,Brooklyn,Sumpter St.,0,1,8,NA,40.6804,-73.9167,NA,0::Adult 18+,0::Male,NA,0::Victim,55,25
2014-01-01,New Jersey,Bridgeton,200 block of East Avenue,0,0,2,NA,39.4284,-75.2254,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,3,3
2014-01-01,Illinois,Chicago,1100 block of West Ardmore Av,0,0,9,NA,41.9873,-87.6582,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,14,7
2014-01-01,Colorado,Colorado Springs,Michelle Court,1,0,5,NA,38.814,-104.749,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,17,11
2014-01-01,Texas,Hebbronville,NA,0,1,15,NA,27.3034,-98.6823,NA,0::Adult 18+,0::Female,NA,0::Victim,31,21
2014-01-01,Wisconsin,Milwaukee,4700 block of N. 50th St,0,1,4,NA,43.1027,-87.9752,NA,0::Adult 18+,0::Male,NA,0::Victim,17,6
2014-01-01,Tennessee,Humboldt,NA,0,0,8,NA,35.8255,-88.9093,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,79,24
2014-01-01,Virginia,Chesapeake,405 Shell Rd,0,0,4,NA,36.7515,-76.3443,NA,NA,NA,NA,0::Victim,81,14
2014-01-01,Ohio,Cleveland,12108 Marne Av,0,1,9,NA,41.4515,-81.7724,NA,0::Adult 18+||1::Adult 18+,0::Male,NA,0::Victim||1::Subject-Suspect,13,23
2014-01-01,Arizona,Phoenix,3400 E Sky Harbor Blvd,0,0,7,NA,33.4347,-112.006,NA,NA,NA,NA,NA,27,27
2014-01-01,Florida,Riviera Beach,1141 West 31st Street,1,1,20,NA,26.7875,-80.0714,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,88,27
2014-01-01,Texas,San Antonio,9200 block of West Alametos,0,1,20,NA,29.4769,-98.513,NA,0::Child 0-11,0::Female,NA,0::Victim,123,26
2014-01-01,Virginia,Russell County,Gravel Lick ,1,0,9,NA,36.9303,-82.2722,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,4,38
2014-01-01,Texas,Corpus Christi,4600 block of Valdez,0,1,27,NA,27.7515,-97.4432,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,34,20
2014-01-01,New Jersey,Jersey City,Monticello and Jewett Avenues,0,1,10,NA,40.7214,-74.0701,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,31,31
2014-01-01,Texas,Harker Heights,300 block of East Central Texas Expressway,0,0,31,NA,31.0843,-97.6373,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,54,24
2014-01-01,New York,Niagara Falls,Memorial Parkway,0,0,26,NA,43.0889,-79.0488,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,145,62
2014-01-01,Virginia,Chesapeake,3800 block of Schooner Trail,0,1,4,NA,36.7987,-76.3975,NA,0::Adult 18+,0::Male,NA,0::Victim,77,5
2014-01-01,Pennsylvania,Morrisville,Wellington Woods Apartments along Sweetbriar Road,0,1,8,NA,40.2138,-74.8426,NA,0::Adult 18+,0::Male,NA,0::Victim,NA,NA
2014-01-01,Texas,Fort Worth,6800 block of the S. Freeway Service Road,0,1,12,NA,32.8671,-97.3165,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,93,9
2014-01-01,Virginia,Newport News,11975 Jefferson Avenue,0,1,2,NA,37.0959,-76.4894,NA,0::Adult 18+,0::Male,NA,0::Victim,94,1
2014-01-01,Massachusetts,Lynn, Congress Street,0,1,6,NA,42.4684,-70.9617,NA,0::Adult 18+,0::Male,NA,0::Victim,NA,NA
2014-01-01,Wisconsin,West Allis,1100 block of S. 62nd St,0,0,5,NA,43.0199,-87.9896,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,7,3
2014-01-01,Maryland,Baltimore,5100 block of Queensberry Avenue,0,1,7,NA,39.3499,-76.6721,NA,0::Adult 18+,0::Male,NA,0::Victim,41,41
2014-01-01,Virginia,Newport News,1100 block of 27th Street,0,1,3,NA,36.9875,-76.4097,NA,0::Child 0-11||1::Adult 18+,1::Male,NA,0::Victim||1::Subject-Suspect,95,2
2014-01-01,Nevada,Las Vegas,N Las Vegas,0,0,4,NA,36.1989,-115.118,NA,NA,NA,NA,NA,6,4
2014-01-01,Wisconsin,Milwaukee,1400 block of S. 11th St,0,1,4,NA,43.0169,-87.9252,NA,0::Adult 18+,0::Male,NA,0::Victim,8,3
2014-01-01,Maryland,Baltimore,5900 block of Edna Avenue,0,1,3,NA,39.3542,-76.5553,NA,0::Adult 18+,0::Male,NA,0::Victim,45,45
2014-01-01,Virginia,Newport News,32nd Street and Marshall Avenue,0,1,3,NA,36.9881,-76.4185,NA,0::Adult 18+,0::Male,NA,0::Victim||1::Subject-Suspect,95,2
2014-01-01,Texas,Corpus Christi,5441 Everhart Rd.,0,0,27,NA,27.7097,-97.3873,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,32,20
2014-01-01,Louisiana,Walker,12178 Village Drive,1,0,6,NA,30.4817,-90.8615,NA,0::Adult 18+||1::Teen 12-17,0::Female||1::Male,1::Family,0::Victim||1::Subject-Suspect,95,13
2014-01-01,New Jersey,Bridgeton,100 block of Irving Avenue,0,0,2,NA,39.4339,-75.2276,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Subject-Suspect||1::Subject-Suspect||2::Subject-Suspect,3,3
2014-01-01,Oklahoma,Chelsea,13650 S. 425 Road,1,0,4,NA,35.2517,-97.495,NA,0::Adult 18+,NA,NA,0::Victim,46,15
2014-01-01,Virginia,Richmond,4027 W. Broad St.,0,0,7,NA,37.5724,-77.4825,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,68,10
2014-01-01,Indiana,Fort Wayne,800 Growth Avenue,0,1,3,NA,41.0799,-85.1645,NA,0::Child 0-11||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,81,16
2014-01-01,California,Bakersfield,3510 Wible Rd,0,2,23,NA,35.3229,-119.038,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim,34,16
2014-01-01,Illinois,Springfield,1801 S. 11th St,0,0,13,NA,39.7827,-89.6411,NA,0::Adult 18+||1::Adult 18+,1::Male,NA,0::Victim||1::Subject-Suspect,96,48
2014-01-01,Arkansas,Pine Bluff,2300 block of Port Road,0,1,4,NA,34.2291,-91.9779,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,16,25
2014-01-01,Minnesota,Rochester,5032 25th Ave. N.W,0,0,1,NA,44.0737,-92.5004,NA,2::Child 0-11||3::Child 0-11||4::Adult 18+,0::Female||1::Female,NA,0::Victim||1::Victim||2::Victim||3::Victim||4::Subject-Suspect,NA,25
2014-01-01,Alaska,Anchorage,Woburn Circle ,0,1,1,NA,61.154,-149.924,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,19,NA
2014-01-01,Missouri,Saint Louis,4300 block of McRee,0,2,1,NA,38.6196,-90.2558,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,80,5
2014-01-01,Kentucky,Leslie County,NA,0,1,5,NA,37.0698,-83.3789,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,NA,NA
2014-01-01,Washington,Cape Horn,NA,0,1,8,NA,47.6573,-120.917,NA,0::Adult 18+,0::Female,NA,0::Victim,12,12
2014-01-01,Michigan,Detroit,Melrose,0,2,13,NA,42.3756,-83.0643,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,4,1
2014-01-01,Kentucky,Lexington,Maple Avenue,0,1,6,NA,38.0534,-84.4808,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,NA,NA
2014-01-01,Georgia,Atlanta,Habershal Drive,0,0,5,NA,33.7892,-84.4459,NA,0::Adult 18+||1::Child 0-11||2::Adult 18+,0::Male||1::Female||2::Male,NA,0::Victim||1::Victim||2::Victim,53,38
2014-01-01,Illinois,Chicago,7th Street and Rhodes Av,0,1,1,NA,41.7402,-87.6114,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,34,17
2014-01-01,Michigan,Detroit,11600 block of Robson,0,1,13,NA,42.3727,-83.1921,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,11,3
2014-01-01,Kentucky,Elliott County,Dehart Road,0,1,5,NA,38.119,-83.1214,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,NA,NA
2014-01-01,Florida,Sunrise,2100 block of 64th Avenue,0,1,20,NA,26.1522,-80.2348,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect||3::Subject-Suspect||4::Subject-Suspect,95,31
2014-01-01,Missouri,Saint Louis,Wyoming and Michigan,0,0,1,NA,38.5982,-90.235,NA,NA,NA,NA,NA,78,5
2014-01-01,Florida,Pinellas Park,NA,2,0,13,NA,27.8428,-82.7056,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim,68,22
2014-01-01,Virginia,Richmond,3215 E Broad St,0,0,3,NA,37.5266,-77.4125,NA,NA,NA,NA,NA,70,16
2014-01-01,New Jersey,Trenton,800 block of Lamberton Street,1,0,12,NA,40.2051,-74.7595,NA,NA,0::Female||1::Male,NA,0::Victim||1::Subject-Suspect,15,15
2014-01-01,Iowa,Iowa City,backseat of victim's car,0,1,2,NA,41.6611,-91.5302,NA,0::Adult 18+||1::Adult 18+,0::Female||1::Female,NA,0::Victim||1::Subject-Suspect,85,43
2014-01-01,Alabama,Huntsville,4300 block of Patton Road,0,2,5,0::Unknown,34.6937,-86.6275,1,0::Teen 12-17||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,10,2
2014-01-01,Texas,Killeen,1100 block of 38th Street ,0,0,31,NA,31.1192,-97.6979,NA,1::Adult 18+||2::Teen 12-17,1::Male||2::Male,NA,0::Victim||1::Subject-Suspect||2::Subject-Suspect,55,24
2014-01-01,North Carolina,Davidson County,1224 Old N.C. 109,1,1,5,NA,35.8689,-80.2366,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Female,NA,0::Victim||1::Victim,81,33
2014-01-01,Illinois,Rockford,Auburn and Central Streets,0,1,17,NA,42.2884,-89.116,NA,0::Adult 18+,0::Male,NA,0::Victim,67,34
2014-01-01,North Carolina,Erwin,Bunnlevel Erwin Road,0,1,4,NA,35.3182,-78.7225,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,53,12
2014-01-01,New York,Niagara Falls,Seventh Street,0,0,26,0::Unknown||1::Unknown,43.093,-79.0543,2,0::Adult 18+,0::Male,NA,0::Subject-Suspect,145,62
2014-01-01,New York,Syracuse,800 block of North Alvord Street,0,0,24,NA,43.0664,-76.1558,NA,0::Teen 12-17,0::Male,NA,0::Subject-Suspect,129,50
2014-01-01,District of Columbia,Washington,5800 block of 5th Street NW,0,0,1,NA,38.9602,-77.0199,NA,NA,NA,NA,0::Subject-Suspect,NA,NA
2014-01-01,District of Columbia,Washington,5100 block of Fitch Street SE,0,0,1,NA,38.8807,-76.9293,NA,NA,NA,NA,NA,NA,NA
2014-01-01,District of Columbia,Washington,2700 block of Langston Place SE,0,0,1,NA,38.8569,-76.9718,NA,NA,NA,NA,NA,NA,NA
2014-01-01,District of Columbia,Washington,4th and U Street NW,0,0,1,NA,38.917,-77.0006,NA,NA,NA,NA,NA,NA,NA
2014-01-01,District of Columbia,Washington,100 Main Street NW,0,0,1,NA,38.903,-77.0504,NA,NA,NA,NA,NA,NA,NA
2014-01-01,District of Columbia,Washington,Unit block of W. Street NW,0,0,1,NA,38.9192,-76.9994,NA,NA,NA,NA,0::Subject-Suspect,NA,NA
2014-01-01,Michigan,Detroit (Redford Charter Township),Pickford and Beech Daly,1,2,13,0::Unknown,42.423,-83.2968,1,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Male||2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,10,5
2014-01-01,Louisiana,Richland Parish (county),NA,0,1,5,0::Unknown,32.3887,-91.7928,1,0::Teen 12-17||1::Teen 12-17,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,19,34
2014-01-01,Kentucky,Lexington,Sixth Street and Elm Tree Lane,0,1,6,NA,38.0507,-84.4829,NA,0::Adult 18+,0::Male,NA,0::Victim,NA,NA
2014-01-01,New York,Bronx,E. 178th St. and Belmont Ave,0,1,15,NA,40.8396,-73.8758,NA,0::Adult 18+,0::Male,NA,0::Victim,87,32
2014-01-01,District of Columbia,Washington,200 block of 8th Street SE,0,0,1,NA,38.8876,-76.9949,NA,NA,0::Male,NA,0::Victim,NA,NA
2014-01-01,Indiana,Indianapolis,East 38th Street and Franklin Road ,0,0,7,NA,39.8258,-86.027,NA,0::Adult 18+,0::Female,NA,0::Victim,98,34
2014-01-01,New York,Brooklyn,2210 Church Ave,0,3,9,NA,40.6505,-73.9573,NA,0::Adult 18+||1::Adult 18+||2::Adult 18+,0::Male||1::Female||2::Male,NA,0::Victim||1::Victim||2::Victim,42,21
2014-01-01,Virginia,Castlewood,NA,1,0,9,NA,36.8513,-82.2958,NA,NA,NA,NA,0::Victim,4,38
2014-01-01,Ohio,Dayton,800 block of Lexington Ave,0,0,10,NA,39.7675,-84.2269,NA,0::Adult 18+,0::Male,NA,0::Victim,39,5
2014-01-01,West Virginia,Charleston,600 block of Virginia Street,0,1,2,0::Unknown,38.356,-81.644,1,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,37,8
2014-01-01,New York,Rochester,55 Lois Street,1,1,25,NA,43.1657,-77.6462,NA,0::Adult 18+||1::Adult 18+||2::Teen 12-17,0::Male||1::Male||2::Male,NA,0::Victim||1::Victim||2::Subject-Suspect,136,56
2014-01-01,Florida,Orlando,Sun Dew Drive,1,0,9,0::Unknown,28.5064,-81.1511,1,0::Adult 18+||1::Teen 12-17,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,50,13
2014-01-01,North Carolina,Columbus County,Buffkin Road,1,0,7,NA,34.2022,-78.9474,NA,0::Adult 18+,0::Female,NA,0::Victim,46,13
2014-01-01,Florida,Jacksonville,9009 Western Lake Drive,0,1,4,NA,30.2076,-81.5532,NA,0::Adult 18+,0::Male,NA,0::Victim,16,4
2014-01-01,Ohio,Miami Township,6600 block of Faversham Rd,0,0,10,NA,39.6077,-84.3014,NA,0::Adult 18+||1::Adult 18+,0::Male||1::Male,NA,0::Victim||1::Subject-Suspect,42,6
2014-01-01,Louisiana,Baton Rouge,NA,0,0,6,NA,30.4491,-91.1871,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,67,14
2014-01-02,Maryland,Baltimore,Kavon and Shamrock Avenues,1,0,2,NA,39.327,-76.5637,NA,0::Adult 18+,0::Male,NA,0::Victim,45,45
2014-01-02,Maryland,Prince George's County,Queens Chapel Road,0,0,4,NA,38.9596,-76.9571,NA,1::Adult 18+,1::Male,NA,0::Victim||1::Subject-Suspect,22,22
2014-01-02,New Jersey,Fort Lee,420 Fairview Avenue Apartment 5-C,0,0,9,NA,40.8634,-73.9676,NA,0::Adult 18+,0::Male,NA,0::Subject-Suspect,37,37
2014-01-02,Florida,Saint Petersburg,1833 First Avenue South,0,1,14,NA,27.7703,-82.6583,NA,0::Adult 18+,0::Male,NA,0::Victim,70,19
2014-01-02,Texas,Killeen,5100 block of East Veterans Memorial Boulevard,0,0,31,NA,31.0957,-97.6892,NA,NA,NA,NA,NA,54,24
2014-01-02,California,Huntington,Lambert Drive ,0,1,48,NA,33.7201,-117.985,NA,0::Adult 18+,0::Male,NA,0::Victim,72,34
